account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,sub_plan_tier,mrr_amount,arr_amount,billing_frequency,sub_is_trial,upgrade_flag,downgrade_flag,sub_churn_flag,auto_renew_flag,ticket_count,avg_resolution_hrs,avg_first_response_mins,avg_satisfaction,escalation_count,urgent_ticket_count,total_usage_events,total_usage_count,avg_duration_secs,total_errors,beta_feature_uses,unique_features,churn_reason,refund_usd,is_reactivation,tenure_days,churn_label
A-4814a3,Company_337,Cybersecurity,IN,2024-09-17,event,Basic,87,False,True,Pro,4263,51156,monthly,False,False,False,False,True,4.0,18.75,97.0,4.0,1.0,2.0,60,587,2812.7833333333333,45,7,35,pricing,0.0,False,592,churned
A-b7b7b7,Company_338,FinTech,US,2024-06-30,event,Basic,24,False,True,Pro,1176,14112,annual,False,False,False,False,True,3.0,17.0,99.0,5.0,0.0,0.0,55,571,3025.2727272727275,26,6,31,,,,671,churned
A-ccc747,Company_339,HealthTech,FR,2024-01-12,event,Pro,16,False,True,Basic,304,3648,annual,False,False,False,False,True,4.0,32.25,83.25,5.0,1.0,1.0,30,284,2986.0666666666666,13,3,23,budget,104.25,False,841,churned
A-bb3bd4,Company_340,HealthTech,US,2024-01-27,ads,Basic,23,False,False,Basic,437,5244,annual,False,False,False,False,True,11.0,32.72727272727273,106.36363636363636,4.142857142857143,0.0,3.0,30,315,3120.3,11,1,18,unknown,0.0,False,826,retained
A-09316c,Company_341,FinTech,AU,2024-09-11,organic,Enterprise,70,False,False,Enterprise,13930,167160,annual,False,False,False,False,True,4.0,54.75,106.25,3.75,1.0,0.0,54,566,2767.796296296296,31,5,28,unknown,0.0,False,598,retained
A-96bbc6,Company_342,Cybersecurity,US,2024-05-07,organic,Enterprise,39,False,False,Basic,741,8892,monthly,False,False,True,False,True,3.0,51.333333333333336,67.0,3.3333333333333335,0.0,0.0,49,482,3118.4897959183672,25,5,30,competitor,125.6,True,725,retained
A-bc4d48,Company_343,EdTech,US,2024-06-12,ads,Pro,35,True,False,Basic,665,7980,annual,False,False,False,False,True,6.0,41.166666666666664,65.83333333333333,4.2,1.0,1.0,32,321,2793.46875,9,1,24,,,,689,retained
A-b30291,Company_344,HealthTech,US,2024-04-05,event,Basic,5,True,True,Pro,245,2940,annual,False,False,False,False,True,1.0,16.0,1.0,,0.0,1.0,48,519,3356.1875,31,8,26,competitor,277.54,False,757,churned
A-cdf020,Company_345,DevTools,AU,2023-08-16,organic,Pro,23,False,False,Pro,2156,25872,monthly,False,False,False,False,True,4.0,29.5,39.25,4.0,0.0,1.0,40,379,2988.05,18,4,25,budget,105.26,True,990,retained
A-e6afc1,Company_346,DevTools,US,2023-02-24,ads,Pro,1,False,False,Pro,0,0,monthly,True,False,False,False,False,0.0,,,,0.0,0.0,71,679,2764.605633802817,30,6,32,,,,1163,retained
A-e3bd71,Company_347,Cybersecurity,US,2023-03-25,partner,Basic,31,False,False,Pro,1519,18228,annual,False,False,False,False,False,4.0,30.25,119.0,4.0,0.0,1.0,61,638,3065.967213114754,27,3,32,support,0.0,False,1134,retained
A-b179bf,Company_348,Cybersecurity,IN,2024-10-27,ads,Basic,43,False,False,Pro,0,0,annual,True,False,False,False,True,6.0,24.666666666666668,94.33333333333333,4.0,0.0,2.0,39,398,2842.4358974358975,18,5,23,features,0.0,False,552,retained
A-098560,Company_349,DevTools,UK,2023-10-21,ads,Enterprise,1,False,True,Enterprise,796,9552,monthly,False,False,False,False,True,2.0,28.0,100.0,3.0,1.0,0.0,55,567,3169.1272727272726,32,8,32,pricing,34.35,False,924,churned
A-82861f,Company_350,DevTools,UK,2024-04-25,organic,Basic,41,False,False,Enterprise,8159,97908,annual,False,False,False,False,False,5.0,24.4,55.0,3.2,0.0,2.0,50,462,2617.46,43,4,28,support,0.0,False,737,retained
A-94c3cd,Company_351,FinTech,CA,2023-09-20,other,Enterprise,32,False,False,Enterprise,6368,76416,monthly,False,False,False,False,True,4.0,44.75,116.5,3.5,1.0,1.0,31,306,3361.1935483870966,18,4,18,,,,955,retained
A-a33200,Company_352,HealthTech,US,2024-09-15,partner,Basic,29,False,False,Basic,551,6612,monthly,False,False,False,False,True,3.0,36.333333333333336,88.33333333333333,4.5,0.0,1.0,55,517,2745.4,26,5,33,features,21.61,False,594,retained
A-034368,Company_353,EdTech,US,2023-11-05,event,Enterprise,19,False,False,Enterprise,4577,54924,monthly,False,False,False,False,True,5.0,41.2,91.8,4.0,0.0,1.0,28,265,2872.25,25,4,20,features,0.0,False,909,retained
A-b54c01,Company_354,DevTools,US,2024-09-29,event,Enterprise,29,False,False,Basic,551,6612,annual,False,False,False,False,False,5.0,42.6,77.2,3.0,0.0,0.0,23,226,2824.913043478261,17,3,15,budget,0.0,False,580,retained
A-d82ef9,Company_355,EdTech,UK,2024-07-02,other,Basic,26,False,True,Basic,494,5928,monthly,False,False,False,False,True,5.0,39.8,91.6,4.25,1.0,2.0,68,679,2853.264705882353,46,5,32,budget,74.94,False,669,churned
A-bb2f49,Company_356,Cybersecurity,US,2023-05-28,other,Pro,8,False,False,Pro,1372,16464,monthly,False,False,False,False,False,3.0,22.333333333333332,102.33333333333333,4.0,0.0,1.0,60,618,3167.8333333333335,42,2,31,,,,1070,retained
A-1f559b,Company_357,HealthTech,US,2023-09-04,organic,Enterprise,5,True,True,Basic,190,2280,annual,False,False,False,False,False,5.0,50.4,116.2,4.2,0.0,2.0,40,400,2931.675,27,4,29,features,0.0,False,971,churned
A-5a215a,Company_358,EdTech,FR,2024-01-05,other,Enterprise,87,False,False,Pro,4263,51156,annual,False,False,False,False,True,4.0,29.5,38.0,4.0,0.0,2.0,80,807,3395.65,71,8,32,,,,848,retained
A-3f9cc0,Company_359,HealthTech,US,2024-06-03,event,Basic,22,False,False,Enterprise,5970,71640,monthly,False,False,False,False,True,5.0,34.8,112.6,4.5,1.0,2.0,42,407,2960.0238095238096,24,0,25,budget,0.0,True,698,retained
A-f9cc74,Company_360,DevTools,FR,2024-10-12,partner,Enterprise,30,True,False,Pro,0,0,monthly,True,False,False,False,True,6.0,49.833333333333336,118.33333333333333,4.0,0.0,0.0,50,484,2616.52,22,7,30,,,,567,retained
A-ed510f,Company_361,Cybersecurity,IN,2023-01-17,partner,Basic,42,False,False,Pro,2058,24696,monthly,False,False,False,False,True,9.0,44.55555555555556,82.55555555555556,4.0,0.0,3.0,49,493,3280.4897959183672,28,5,27,budget,0.0,False,1201,retained
A-5c9849,Company_362,EdTech,IN,2024-11-03,partner,Basic,19,False,False,Pro,931,11172,monthly,False,True,False,False,False,4.0,59.5,41.0,,1.0,2.0,46,473,3293.108695652174,23,2,30,unknown,0.0,False,545,retained
A-a7bd4b,Company_363,Cybersecurity,US,2023-02-15,ads,Enterprise,5,False,False,Basic,342,4104,monthly,False,False,False,False,True,6.0,36.833333333333336,86.16666666666667,3.25,0.0,1.0,55,576,3032.2181818181816,37,5,29,features,0.0,False,1172,retained
A-d4ac0e,Company_364,DevTools,UK,2024-04-20,ads,Basic,18,False,False,Pro,882,10584,monthly,False,False,False,False,True,4.0,21.0,34.0,3.5,0.0,0.0,80,793,3070.2375,53,9,38,,,,742,retained
A-ffdfd5,Company_365,EdTech,US,2024-04-13,organic,Basic,3,False,True,Pro,147,1764,monthly,False,False,False,True,True,0.0,,,,0.0,0.0,52,529,2684.7884615384614,28,4,29,features,0.0,False,749,churned
A-0dbdc6,Company_366,Cybersecurity,DE,2023-02-12,other,Pro,30,False,True,Pro,2303,27636,annual,False,False,False,False,True,4.0,47.0,95.25,5.0,0.0,0.0,52,512,2982.826923076923,31,6,32,pricing,175.02,False,1175,churned
A-7cfe77,Company_367,DevTools,US,2024-07-10,ads,Pro,69,False,False,Basic,1311,15732,annual,False,False,False,False,True,7.0,30.714285714285715,105.57142857142857,3.5,0.0,1.0,19,205,3030.6315789473683,11,1,16,features,0.0,False,661,retained
A-1f0636,Company_368,EdTech,AU,2024-01-01,partner,Pro,105,False,False,Enterprise,20895,250740,annual,False,False,False,False,False,2.0,38.5,75.0,3.5,0.0,0.0,68,685,3119.4117647058824,30,4,32,,,,852,retained
A-40de06,Company_369,Cybersecurity,US,2023-05-08,event,Enterprise,28,False,True,Basic,532,6384,annual,False,False,True,False,True,3.0,40.333333333333336,67.66666666666667,4.0,0.0,1.0,91,902,2938.4615384615386,43,14,37,,,,1090,churned
A-cb5333,Company_370,DevTools,US,2024-03-26,ads,Pro,33,False,False,Pro,1617,19404,monthly,False,False,False,False,True,4.0,30.75,85.75,3.0,0.0,1.0,82,796,3216.670731707317,34,8,36,features,0.0,False,767,retained
A-309e54,Company_371,DevTools,US,2024-12-09,other,Pro,15,False,False,Basic,285,3420,annual,False,False,False,False,True,5.0,23.8,90.2,3.0,0.0,2.0,52,509,3234.596153846154,24,3,28,support,106.67,False,509,retained
A-6e7827,Company_372,DevTools,US,2023-03-26,other,Basic,1,False,False,Pro,833,9996,annual,False,False,False,False,True,2.0,51.0,83.5,3.5,0.0,0.0,41,419,3007.487804878049,31,3,24,features,0.0,False,1133,retained
A-50bb9f,Company_373,Cybersecurity,US,2024-07-12,organic,Pro,2,False,False,Pro,2646,31752,annual,False,False,False,False,True,7.0,33.285714285714285,74.71428571428571,4.0,0.0,2.0,24,276,4138.666666666667,15,5,18,unknown,0.0,True,659,retained
A-5fe118,Company_374,Cybersecurity,US,2024-11-07,other,Enterprise,39,False,False,Basic,0,0,monthly,True,False,False,False,True,1.0,19.0,26.0,4.0,0.0,1.0,21,233,2852.4761904761904,12,5,14,features,114.86,False,541,retained
A-5247b3,Company_375,FinTech,UK,2024-03-12,partner,Pro,16,True,False,Basic,1406,16872,annual,False,True,False,False,True,5.0,45.8,96.6,4.0,0.0,2.0,60,610,2953.5333333333333,29,9,32,pricing,28.84,False,781,retained
A-f44180,Company_376,Cybersecurity,UK,2023-02-13,event,Pro,9,False,False,Basic,0,0,annual,True,False,False,False,False,2.0,46.5,123.0,5.0,0.0,1.0,52,520,3156.173076923077,22,10,27,competitor,38.15,False,1174,retained
A-c16cf7,Company_377,EdTech,US,2024-10-16,event,Pro,13,True,False,Basic,665,7980,annual,False,False,False,False,True,3.0,48.333333333333336,111.66666666666667,3.5,0.0,0.0,58,577,2497.344827586207,26,8,33,support,0.0,False,563,retained
A-d42431,Company_378,FinTech,FR,2024-06-09,ads,Enterprise,22,True,False,Enterprise,4378,52536,annual,False,False,False,False,True,4.0,24.25,119.5,4.0,0.0,2.0,47,457,2848.1702127659573,34,6,26,pricing,17.42,False,692,retained
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Basic,13,False,False,Basic,247,2964,monthly,False,False,False,False,True,3.0,39.0,128.33333333333334,3.0,0.0,0.0,59,627,3189.0508474576272,29,4,27,features,0.0,False,523,retained
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,34,False,False,Basic,0,0,annual,True,False,False,False,True,4.0,20.0,69.25,4.0,0.0,0.0,45,463,3387.4444444444443,30,3,28,support,0.0,False,557,retained
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,16,False,False,Basic,475,5700,monthly,False,False,False,False,True,2.0,33.5,105.0,,0.0,1.0,25,244,2995.6,7,2,20,features,156.45000000000002,False,598,retained
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Pro,31,False,False,Enterprise,8955,107460,monthly,False,False,False,False,True,4.0,47.5,98.0,3.0,1.0,1.0,39,438,3632.025641025641,18,4,27,features,0.0,False,763,retained
A-b44e3e,Company_383,Cybersecurity,UK,2024-02-12,ads,Basic,40,False,False,Enterprise,7960,95520,annual,False,False,False,True,True,3.0,40.0,75.33333333333333,4.333333333333333,0.0,2.0,38,387,3024.0263157894738,13,4,20,unknown,0.0,False,810,retained
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,23,False,False,Enterprise,4577,54924,annual,False,False,False,False,True,5.0,36.0,89.8,4.5,0.0,1.0,43,451,2979.5116279069766,21,2,26,support,0.0,False,1191,retained
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Basic,27,False,False,Basic,513,6156,annual,False,False,False,False,True,4.0,53.75,82.75,3.5,0.0,0.0,59,582,2951.898305084746,28,7,30,,,,1097,retained
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,41,True,False,Basic,779,9348,monthly,False,False,False,False,True,1.0,24.0,5.0,4.0,0.0,1.0,62,619,2858.2096774193546,38,9,32,unknown,23.97,False,591,retained
A-089363,Company_387,FinTech,AU,2023-05-06,event,Basic,2,False,False,Enterprise,0,0,annual,True,False,False,False,True,3.0,35.0,91.33333333333333,3.6666666666666665,0.0,0.0,61,628,3221.1639344262294,33,9,30,pricing,0.0,False,1092,retained
A-524364,Company_388,DevTools,FR,2024-12-31,partner,Enterprise,3,False,False,Enterprise,0,0,monthly,True,False,False,False,True,3.0,47.666666666666664,75.33333333333333,4.333333333333333,0.0,1.0,26,237,2791.1153846153848,24,2,18,,,,487,retained
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Pro,14,True,False,Enterprise,11940,143280,annual,False,False,False,False,True,5.0,39.6,122.0,3.6666666666666665,0.0,1.0,44,448,3316.090909090909,16,7,26,unknown,7.92,False,862,retained
A-756192,Company_390,FinTech,IN,2023-06-11,other,Basic,19,False,False,Pro,1862,22344,annual,False,False,False,False,True,3.0,37.333333333333336,102.33333333333333,4.0,0.0,2.0,64,617,2868.515625,43,3,32,,,,1056,retained
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Pro,6,False,False,Enterprise,3980,47760,annual,False,False,False,False,True,3.0,13.666666666666666,87.66666666666667,3.5,1.0,0.0,65,687,2879.7384615384617,45,10,29,,,,1093,retained
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Pro,30,True,False,Basic,931,11172,monthly,False,False,False,False,False,2.0,64.0,86.0,3.0,0.0,0.0,62,640,3241.2419354838707,28,6,30,features,174.92,False,1191,retained
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,15,False,False,Basic,1349,16188,annual,False,False,False,False,True,5.0,39.6,130.0,4.333333333333333,0.0,0.0,53,574,3385.0,12,3,31,budget,64.22,True,653,retained
A-72799b,Company_394,DevTools,FR,2023-11-13,event,Enterprise,20,False,True,Pro,2989,35868,annual,False,False,False,False,True,2.0,33.5,80.0,4.5,1.0,0.0,56,550,2767.8214285714284,34,10,31,pricing,0.0,False,901,churned
A-812c5b,Company_395,DevTools,CA,2024-02-25,organic,Basic,55,False,True,Pro,2695,32340,monthly,False,False,False,False,True,4.0,27.0,88.25,4.0,0.0,2.0,88,866,3063.5795454545455,46,11,33,support,11.83,False,797,churned
A-69b156,Company_396,EdTech,US,2023-11-21,other,Pro,7,False,True,Basic,152,1824,monthly,False,False,False,True,False,7.0,32.0,100.57142857142857,4.0,0.0,0.0,36,360,2846.75,20,2,24,,,,893,churned
A-075038,Company_397,HealthTech,UK,2023-05-12,ads,Basic,17,False,False,Basic,798,9576,monthly,False,False,False,False,True,2.0,43.5,54.0,3.0,0.0,0.0,70,743,2838.9714285714285,31,9,32,features,6.38,False,1086,retained
A-940b8b,Company_398,HealthTech,DE,2024-03-19,organic,Basic,1,False,False,Enterprise,0,0,annual,True,False,False,False,True,3.0,41.333333333333336,89.33333333333333,4.0,0.0,1.0,35,362,3462.4,32,3,23,,,,774,retained
A-2d1036,Company_399,FinTech,US,2024-06-14,ads,Pro,69,False,True,Pro,3381,40572,monthly,False,False,False,False,False,5.0,37.8,49.0,4.6,1.0,1.0,69,692,2628.0434782608695,40,10,31,pricing,39.09,True,687,churned
A-0f6450,Company_400,FinTech,US,2024-12-27,other,Pro,28,True,True,Enterprise,5572,66864,monthly,False,False,False,False,False,8.0,29.75,81.625,3.8333333333333335,1.0,1.0,54,539,3234.6296296296296,39,8,31,competitor,0.0,False,491,churned
A-9affe6,Company_401,Cybersecurity,US,2023-03-22,other,Pro,7,False,False,Pro,1127,13524,monthly,False,False,False,False,True,3.0,58.0,76.0,3.0,0.0,1.0,47,473,3081.978723404255,16,3,26,features,83.06,False,1137,retained
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,Enterprise,4378,52536,annual,False,False,False,True,True,4.0,40.25,68.25,3.6666666666666665,1.0,1.0,76,725,2919.7894736842104,43,9,38,features,0.0,False,1089,retained
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,False,Enterprise,23283,279396,annual,False,True,False,False,True,4.0,39.25,76.25,4.0,0.0,0.0,49,488,2954.5102040816328,33,6,30,,,,561,retained
A-c7e58b,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,False,Pro,0,0,monthly,True,False,False,False,True,5.0,30.6,98.4,3.5,0.0,1.0,34,343,3113.323529411765,18,1,22,,,,1042,retained
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,Enterprise,2587,31044,annual,False,False,False,False,True,3.0,30.333333333333332,78.0,4.0,0.0,0.0,47,490,2810.1063829787236,21,3,26,competitor,84.75,False,640,retained
A-bbe56f,Company_406,HealthTech,US,2023-02-16,ads,Enterprise,21,False,False,Basic,418,5016,annual,False,False,False,False,True,4.0,26.25,120.5,4.0,0.0,1.0,22,232,2754.7272727272725,8,4,13,,,,1171,retained
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,False,Enterprise,0,0,monthly,True,False,False,False,True,5.0,28.8,96.4,4.0,0.0,2.0,46,461,3092.9565217391305,31,4,27,,,,791,retained
A-751bd4,Company_408,Cybersecurity,UK,2024-07-12,partner,Pro,10,False,False,Pro,0,0,annual,True,False,False,False,True,6.0,23.166666666666668,112.0,4.25,1.0,3.0,10,92,3262.9,0,0,9,budget,0.0,False,659,retained
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,Enterprise,0,0,annual,True,True,False,False,True,2.0,53.0,119.5,5.0,0.0,0.0,31,288,2594.1612903225805,9,2,20,pricing,0.0,False,967,retained
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44,False,False,Pro,2156,25872,monthly,False,False,False,False,True,3.0,13.0,70.33333333333333,3.0,0.0,1.0,29,296,3271.2413793103447,11,1,20,competitor,0.0,False,1156,retained
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,Pro,1274,15288,monthly,False,False,False,False,False,3.0,30.666666666666668,115.0,4.666666666666667,0.0,1.0,45,456,3218.7555555555555,24,1,26,unknown,0.0,False,1009,retained
A-7920cc,Company_412,Cybersecurity,FR,2023-11-23,ads,Pro,39,False,False,Enterprise,13731,164772,annual,False,False,False,False,True,7.0,32.857142857142854,113.42857142857143,4.333333333333333,0.0,1.0,62,601,2863.0967741935483,28,4,32,,,,891,retained
A-5a92e7,Company_413,HealthTech,US,2024-06-11,ads,Pro,4,False,False,Pro,0,0,monthly,True,False,False,False,True,7.0,45.0,86.14285714285714,4.4,0.0,3.0,85,885,3251.0235294117647,76,8,37,budget,0.0,False,690,retained
A-fdfc91,Company_414,Cybersecurity,US,2023-05-06,ads,Basic,29,False,False,Basic,2109,25308,monthly,False,False,False,False,True,5.0,28.8,121.0,3.6666666666666665,0.0,4.0,56,564,2823.9821428571427,29,1,32,,,,1092,retained
A-1e50e0,Company_415,Cybersecurity,DE,2023-02-21,other,Pro,19,True,True,Enterprise,3781,45372,annual,False,False,False,False,True,2.0,20.5,143.0,5.0,1.0,1.0,20,194,3132.5,15,2,17,budget,54.94,False,1166,churned
A-1e1b80,Company_416,FinTech,CA,2023-09-12,other,Enterprise,50,False,False,Basic,950,11400,annual,False,True,False,False,True,6.0,43.0,67.5,3.2,0.0,1.0,68,682,3078.1617647058824,47,2,34,features,0.0,False,963,retained
A-659280,Company_417,FinTech,IN,2023-11-17,event,Enterprise,13,True,True,Basic,0,0,annual,True,False,False,False,False,4.0,8.0,123.75,4.333333333333333,0.0,0.0,60,613,3102.0333333333333,34,6,30,pricing,27.75,False,897,churned
A-f6b2fb,Company_418,DevTools,AU,2024-04-23,event,Basic,23,False,False,Basic,437,5244,monthly,False,False,False,False,False,5.0,55.0,88.6,4.0,1.0,0.0,55,524,2880.2181818181816,37,8,29,support,0.0,False,739,retained
A-cb6cc6,Company_419,DevTools,US,2023-04-03,ads,Basic,13,True,False,Pro,1225,14700,monthly,False,False,False,False,True,3.0,16.333333333333332,131.66666666666666,3.5,0.0,0.0,35,314,2906.2571428571428,26,0,21,,,,1125,retained
A-d62e02,Company_420,Cybersecurity,US,2024-08-20,partner,Pro,6,False,False,Enterprise,1194,14328,monthly,False,False,False,False,False,1.0,36.0,31.0,4.0,0.0,0.0,34,344,3728.1470588235293,23,4,25,,,,620,retained
A-d535f6,Company_421,DevTools,US,2024-09-03,organic,Basic,12,True,True,Enterprise,0,0,monthly,True,False,True,False,True,0.0,,,,0.0,0.0,47,477,3107.5106382978724,29,4,26,features,0.0,False,606,churned
A-39868b,Company_422,FinTech,AU,2024-03-17,partner,Pro,9,False,False,Basic,0,0,annual,True,False,False,False,False,6.0,39.0,100.83333333333333,4.25,0.0,1.0,28,305,3796.1428571428573,21,5,22,budget,0.0,True,776,retained
A-3cc791,Company_423,EdTech,US,2024-01-10,other,Enterprise,6,False,False,Pro,1764,21168,monthly,False,False,False,False,True,6.0,48.333333333333336,95.83333333333333,4.25,1.0,1.0,46,447,3239.8260869565215,30,5,28,features,0.0,True,843,retained
A-337bc1,Company_424,Cybersecurity,US,2023-07-19,organic,Pro,30,True,False,Pro,0,0,annual,True,False,True,False,True,4.0,32.5,62.75,4.0,1.0,0.0,43,425,3281.7441860465115,34,4,27,support,0.0,False,1018,retained
A-58b9ff,Company_425,DevTools,IN,2024-05-31,partner,Enterprise,2,False,False,Pro,1617,19404,monthly,False,False,False,False,True,2.0,66.0,79.0,4.0,1.0,0.0,65,667,3088.107692307692,32,7,28,pricing,0.0,False,701,retained
A-bf7919,Company_426,HealthTech,US,2024-11-27,organic,Pro,3,False,False,Enterprise,0,0,annual,True,False,False,False,False,2.0,14.5,81.5,5.0,0.0,0.0,26,262,2979.153846153846,14,4,23,support,0.0,False,521,retained
A-1d5444,Company_427,Cybersecurity,US,2024-01-18,partner,Basic,24,False,True,Basic,0,0,annual,True,True,False,False,False,2.0,30.0,62.5,4.0,0.0,0.0,59,592,3085.271186440678,35,6,28,support,0.0,False,835,churned
A-0f3e88,Company_428,HealthTech,US,2023-07-23,other,Basic,7,False,True,Pro,343,4116,monthly,False,False,False,True,False,3.0,48.0,67.0,4.5,0.0,1.0,59,598,2993.728813559322,28,6,32,budget,0.0,False,1014,churned
A-7641d3,Company_429,EdTech,US,2023-02-16,partner,Pro,8,True,True,Basic,190,2280,annual,False,False,False,False,True,5.0,45.2,124.6,4.333333333333333,2.0,2.0,50,519,3295.1,26,4,28,unknown,131.39999999999998,False,1171,churned
A-cd458b,Company_430,DevTools,US,2024-06-15,other,Basic,10,True,False,Enterprise,1990,23880,monthly,False,False,True,False,True,5.0,38.4,81.2,4.6,0.0,4.0,84,864,3174.095238095238,45,2,34,budget,0.0,False,686,retained
A-c16b88,Company_431,HealthTech,US,2023-12-02,event,Enterprise,23,False,False,Enterprise,4577,54924,annual,False,False,False,False,False,3.0,48.333333333333336,137.66666666666666,3.0,0.0,0.0,48,457,3228.3125,24,6,28,competitor,0.0,False,882,retained
A-59f724,Company_432,HealthTech,US,2023-11-03,other,Enterprise,3,True,False,Basic,342,4104,monthly,False,False,False,False,True,4.0,19.25,94.5,4.25,0.0,2.0,68,696,3260.1617647058824,47,6,33,,,,911,retained
A-87aa7b,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,True,False,Pro,2499,29988,monthly,False,True,False,False,True,3.0,27.333333333333332,72.66666666666667,,1.0,1.0,72,742,2924.2361111111113,35,6,31,budget,136.0,False,716,retained
A-1e6fc3,Company_434,EdTech,FR,2023-12-06,other,Pro,1,False,False,Enterprise,199,2388,annual,False,False,False,False,True,5.0,23.8,88.6,3.6666666666666665,0.0,1.0,26,244,3279.769230769231,19,1,19,pricing,0.0,False,878,retained
A-39ddf4,Company_435,EdTech,US,2024-12-05,partner,Enterprise,40,False,False,Enterprise,7960,95520,monthly,False,False,False,False,True,5.0,23.0,76.2,4.25,0.0,0.0,46,455,3035.9565217391305,36,6,27,support,0.0,False,513,retained
A-34ea2f,Company_436,HealthTech,US,2024-08-15,organic,Enterprise,8,False,True,Enterprise,3184,38208,annual,False,False,False,False,False,8.0,35.25,65.625,3.8,0.0,3.0,57,550,3072.9298245614036,30,3,29,unknown,1.85,False,625,churned
A-716841,Company_437,FinTech,US,2024-05-06,other,Pro,45,False,False,Enterprise,8955,107460,monthly,False,False,False,False,True,5.0,29.8,112.8,4.0,0.0,0.0,34,344,3269.4411764705883,13,1,26,unknown,0.0,False,726,retained
A-558c72,Company_438,FinTech,US,2023-06-01,organic,Basic,12,False,False,Pro,735,8820,annual,False,False,False,False,True,4.0,64.25,79.25,4.5,1.0,1.0,30,296,2784.5666666666666,16,4,19,support,43.01,False,1066,retained
A-b11cd0,Company_439,DevTools,US,2023-01-20,ads,Pro,26,True,True,Pro,1274,15288,annual,False,False,False,False,True,4.0,38.5,140.75,4.0,0.0,0.0,29,278,2955.551724137931,16,1,21,,,,1198,churned
A-cc1d8d,Company_440,FinTech,US,2024-12-08,other,Pro,5,False,False,Enterprise,1194,14328,annual,False,False,False,False,True,5.0,30.2,99.2,4.5,0.0,0.0,63,618,3243.8888888888887,48,11,33,features,217.22,False,510,retained
A-7f4db3,Company_441,FinTech,US,2023-03-05,other,Pro,4,False,False,Enterprise,4776,57312,annual,False,False,False,True,True,5.0,16.6,91.4,3.25,1.0,1.0,90,844,3088.8888888888887,46,6,36,support,0.0,False,1154,retained
A-db5e9e,Company_442,DevTools,US,2024-11-09,partner,Basic,4,False,False,Enterprise,3383,40596,annual,False,False,True,True,True,2.0,66.0,97.5,5.0,0.0,0.0,57,586,2997.4561403508774,27,7,29,pricing,0.0,False,539,retained
A-cc102e,Company_443,HealthTech,US,2024-04-15,partner,Enterprise,13,False,False,Basic,247,2964,annual,False,True,False,False,True,4.0,33.25,109.0,4.333333333333333,0.0,0.0,43,394,2827.0697674418607,39,5,26,unknown,111.16,False,747,retained
A-82d8a6,Company_444,Cybersecurity,UK,2024-11-28,ads,Basic,5,False,False,Pro,245,2940,annual,False,False,False,True,True,5.0,42.2,112.0,3.5,0.0,1.0,70,661,2836.2571428571428,38,9,32,features,0.0,False,520,retained
A-dec005,Company_445,HealthTech,US,2023-10-13,partner,Pro,21,False,False,Enterprise,10746,128952,annual,False,False,False,True,False,2.0,59.0,152.0,3.0,0.0,0.0,51,475,2847.3137254901962,44,6,31,support,0.0,False,932,retained
A-5790f4,Company_446,FinTech,UK,2024-12-22,event,Pro,1,True,False,Basic,627,7524,monthly,False,False,False,False,False,4.0,44.0,57.25,4.0,1.0,1.0,35,321,2739.657142857143,26,2,25,support,444.1,False,496,retained
A-7c83a1,Company_447,Cybersecurity,US,2024-05-06,partner,Pro,12,False,False,Pro,1176,14112,monthly,False,False,False,False,True,4.0,42.0,86.25,4.0,0.0,0.0,62,632,3282.4032258064517,23,4,29,unknown,0.0,False,726,retained
A-297a2d,Company_448,HealthTech,UK,2023-05-05,event,Pro,27,False,False,Enterprise,5373,64476,annual,False,False,False,False,True,2.0,32.5,84.5,3.0,0.0,0.0,25,244,2816.48,22,6,23,,,,1093,retained
A-4c56c9,Company_449,FinTech,US,2023-12-20,partner,Enterprise,9,False,True,Basic,342,4104,annual,False,False,False,False,True,5.0,38.6,68.2,3.75,0.0,0.0,64,623,3061.359375,38,7,34,budget,44.23,False,864,churned
